StoryID	Keyword	Comment	Timing	ParentKeyword
tos3x21	Galileo			historical character
tos3x21	Johann Gutenberg			historical character
tos3x21	Lazarus			fictional historical character
tos3x21	Methuselah			fictional historical character
tos3x21	Moses			fictional historical character
tos3x21	Shakespeare			historical character
tos3x21	Socrates			historical character
tos3x21	Solomon			historical character
tos3x21	sub-dimensional physics			
tos3x21	Taranullus			fictional historical character
tos3x21	Sten			fictional historical character
tos3x21	billiards			game
tos3x21	waltz			
tos3x21	kiss	Kirk and Rayna	23:20-23:27, 31:00-31:48	
tos3x21	deliberate destruction of a robot	Spock@M-4		
tos3x21	Saurian brandy			
tos3x21	Vulcan mind meld	Spock to Kirk		
tos3x21	physical altercation time		42:40-43:35	
tos3x22	red alert	2x	1:35, 19:12	
tos3x22	Abraham Lincoln			historical character
tos3x22	Surak			fictional historical character
tos3x22	first contact			
tos3x22	Kahless			fictional historical character
tos3x22	Zora of Tiburon			fictional historical character
tos3x22	Genghis Khan			historical character
tos3x22	Colonel Green			fictional historical character
tos3x22	Ulysses S. Grant			historical character
tos3x22	Louis of France			historical character
tos3x22	Robert the Bruce			historical character
tos3x22	World War III			
tos3x22	space legend			
tos3x22	Vulcan salute			
tos3x22	full dress uniforms			
tos3x22	presidential honors			
tos3x22	complete power failure			
tos3x22	matter antimatter in red zone proximity			
tos3x22	beam up	Lincoln	7:57	
tos3x22	senior staff meeting	Kirk, Spock, McCoy, Scotty	14:20-16:50	
tos3x22	physical altercation time		27:50-28:29, 45:20-46:32	
tos3x23	landing party	Kirk, Spock, McCoy	0:22-49:25	
tos3x23	beam down	Kirk, Spock, McCoy	0:22	
tos3x23	17th century England			
tos3x23	Ice Age			
tos3x23	Zor Khan			fictional historical character
tos3x23	kiss	Spock and Zarabeth	40:10-41:00	
tos3x23	heat a rock with a phaser			phaser trick
tos3x23	farewell	Spock and Zarabeth		
tos3x23	crying	Zarabeth		
tos3x23	witchcraft			
tos3x23	heated argument	Spock and McCoy		
tos3x23	stun by directed energy weapon	Mr. Atoz to Kirk		
tos3x23	odd behavior	Spock		
tos3x23	librarian	Mr Atoz		character
tos3x23	supernova			
tos3x23	alien babe	zarabeth		
tos3x23	physical altercation time		8:45-9:05, 12:40-12:55, 27:00-27:36, 35:46-36:42, 41:11-41:32	
tos3x24	distress call			
tos3x24	landing party	Kirk, Spock, McCoy	0:12-	
tos3x24	beam down	Kirk, Spock, McCoy	0:12	
tos3x24	beam up	Kirk, Spock, McCoy, Janice, Coleman	7:27	
tos3x24	old flame	Janice		
tos3x24	odd behavior	Kirk		
tos3x24	Vulcan mind meld	Spock to Kirk's life entity in body of Janice Lester	28:35-29:05	
tos3x24	Vulcan neck pinch	Spock to two redshirts	29:48, 30:15	
tos3x24	Robbiani dermal-optic test			
tos3x24	court martial			
tos3x24	mutiny			
tos3x24	General Order 4			
tos3x24	crying	Janice Lester	48:37-49:23	
tos3x24	hypospray	Christine to Janice	12:19	
tos3x24	emotional outburst	Kirk, Janice		
tos3x24	death penalty			
tos3x24	impending execution			
tos3x24	crying	Janice		
tos3x24	deliberate destruction of a glass			act of deliberate destruction
tos3x24	mutiny			
tos3x24	General Order 4			
tos3x24	physical altercation time		24:20-24:25	
tas1x01	red alert	3x	1:28, 15:26, 21:27	
tas1x01	reverse course		2:00	space maneuver
tas1x01	full reverse thrust		3:00	space maneuver
tas1x01	flank speed ahead		3:20	space maneuver
tas1x01	away team	Kirk, Spock, Scotty, McCoy		
tas1x01	gravitational slingshot			space maneuver
tas1x01	astonishing mental computation	Spock		feat of mind
tas1x02	away team	Kirk, Spock, McCoy, redshirt		
tas1x02	Vulcan salute	Spock&Thelin, Spock&Sarek		
tas1x02	annual crew medical			
tas1x02	physical altercation time		14:30-14:50	
tas1x03	priority one call			
tas1x03	evasive maneuver		4:32	space maneuver
tas1x03	full reverse		4:34	space maneuver
tas1x03	Vulcan mind meld	Spock&cloud creature		
tas1x04	yellow alert	1x	1:50	
tas1x04	deliberate destruction of an urn	Uhura		act of deliberate destruction
tas1x05	red alert	1x	3:45	
tas1x05	Emergency Defense Plan B			plan
tas1x05	evasive maneuver		13:32	space maneuver
tas1x05	Boarding Plan C			plan
tas1x06	red alert	1x	10:00	
tas1x06	yellow alert	1x	9:13	
tas1x06	intruder alert	1x	13:12	
tas1x06	medical examination	McCoy@Winston		
tas1x06	complete medical examination	Kirk		
tas1x06	physical altercation time		5:58-6:02, 9:37, 11:55-12:04, 16:48	
tas1x07	landing party	Kirk, Sulu, Spock, McCoy&Kirk, Sulu, McCoy		
tas1x07	mad scientist			character
tas1x07	Vulcan mind meld	giant Spock@Spock		
tas1x07	Vulcan salute	giant Spock&Spock		
tas1x07	farewell	giant Spock&Spock		
tas1x07	Diogenes			fictional historical character
tas1x07	physical altercation time		6:15-6:35, 20:50-21:05	
tas1x08	red alert	1x	14:10	
tas1x08	yellow alert	1x	1:43	
tas1x08	energy-matter whirlwind			astronomical phenomena
tas1x08	captain in a pillory			
tas1x08	test of integrity	Kirk		test
tas1x08	toast to a new friendship	Lucien		formal toast
tas1x08	landing party	Kirk, Spock, McCoy		
tas1x09	Alice Through the Looking Glass			literary reference
tas1x09	landing party	McCoy, Sulu, Uhura&Kirk, Sulu, McCoy, Spock		
tas1x09	Lewis Carol			historical character
tas1x09	hypospray	McCoy to Spock	16:36	
tas1x10	red alert	1x	12:27	
tas1x10	arrest report			report
tas1x10	snake oil salesman			character
tas1x10	landing party	Kirk, Spock		
tas1x10	binary star system			astronomical feature
tas1x10	rock monster			creature
tas1x10	hanky panky	Scotty&M'Ress		
tas1x10	wanton destruction of a shuttlecraft	rock monster		act of wanton destruction
tas1x10	physical altercation time		11:10	
tas1x11	intersat code			antiquated code
tas1x11	Gulliver's Travels	Lilliputian		literary reference
tas1x11	supernova			
tas1x11	volcano			
tas1x11	earthquake			
tas1x12	red alert	3x	5:26, 6:00, 8:02	
tas1x12	yellow alert	1x	2:55	
tas1x12	Interpreter of Laws			character
tas1x12	ion storm			astronomical phenomena
tas1x12	class 2 signal			signal
tas1x12	alternate universe			
tas1x13	aqua-shuttle			
tas1x13	high tribune			character
tas1x13	seaquake			impending catastrophe
tas1x13	away team	Kirk, Spock, McCoy, redshirt & McCoy, Scotty, redshirt		
tas1x13	hypospray	McCoy to Kirk; McCoy to Kirk	19:49, 20:27	
tas1x14	disruptor bomb			weapon
tas1x14	Earth-Kzin Wars			
tas1x14	physical altercation time		13:55	
tas1x15	landing party	Kirk, Spock, McCoy		
tas1x16	holography			
tas1x16	landing party	Kirk, Spock		
tas1x16	console explosion			
tas1x16	volcano			
tas1x16	earthquake			
tas1x16	rockslide			
tas1x16	blizzard			
tas1x16	physical altercation time		21:00-21:15	
tas2x01	yello alert	1x	13:33	
tas2x01	Academy of Science			
tas2x01	asteroid belt			what's out there
tas2x01	choriocytosis			disease
tas2x01	dedication ceremony			
tas2x01	intercept course	Orion ship@Huron		space maneuver
tas2x01	evasive maneuver	Huron		space maneuver
tas2x01	emergency beacon			beacon
tas2x01	away team	Kirk, Scotty, Uhura, Chrinstine		
tas2x01	Babel Conference			
tas2x01	physical altercation time		20:00-20:28	
tas2x02	yellow alert	1x	5:30	
tas2x02	electrical storm			space weather phenomena
tas2x02	librarian			character
tas2x02	Loch Ness monster			
tas2x02	landing party	Kirk, Scotty, Spock, Sulu, Bem		
tas2x02	physical altercation time		18:30-18:40	
tas2x03	general alert	1x	8:27	alert
tas2x03	audio tape			
tas2x03	fog			
tas2x03	Henry IV			literary reference
tas2x03	type 4 asteroid			space object
tas2x03	a toast to our narrow escape	McCoy		formal toast
tas2x03	booby trap	open pit covered with branches		
tas2x03	holography			
tas2x04	auroral plague			plague
tas2x04	General Order 6			
tas2x04	Hippocrates			historical character
tas2x04	meteor shower			space weather phenomena
tas2x04	quarantine			
tas2x04	Saurian virus			virus
tas2x04	space aurora			what's out there
tas2x04	landing party	Kirk, Spock, Demos		
tas2x04	physical altercation time		10:20-10:30, 17:10	
tas2x05	red alert	2x	4:29, 16:56	
tas2x05	yellow alert	1x	2:13	
tas2x05	King Lear			literary reference
tas2x05	mysterious alien probe			probe
tas2x05	spiral evasive course	Enterprise		space maneuver
tas2x05	hypospray	Kirk to Capellan power cat	19:39	
tas2x06	red alert	1x	3:28	
tas2x06	commodore			
tas2x06	supernova			
tas2x06	collision course	@supernova		space maneuver
tas2x06	hard about	Enterprise	4:02	space maneuver
tas2x06	full breaking power	Enterprise	7:12	space maneuver
tas2x06	landing party	Kirk, Spock, Robert April		
tas2x06	supernova			
tng1x01	yellow alert	2x	4:55, 13:15	
tng1x01	red alert	1x	4:30	
tng1x01	perimeter alert	1x	1:05:13	alert
tng1x01	threat			
tng1x01	prisoner			
tng1x01	trial			
tng1x01	post-atomic horror			apocalypse
tng1x01	judge	Q as		character
tng1x01	drug addict	Soldier		character
tng1x01	geothermal energy			energy source, jargon
tng1x01	admiral			
tng1x01	grumpy old man	Picard		character
tng1x01	telepathy			
tng1x01	investigation			
tng1x01	reunion			
tng1x01	abduction			
tng1x01	death threat			
tng1x01	unconditional surrender			surrender
tng1x01	unexplained events			
tng1x01	trial			
tng1x01	death threat	Q to crew		threat
tng1x01	print out message			
tng1x01	Deep South stereotyping			
tng1x01	feat of strength	Data lifts Wesley		
tng1x01	empty threat			
tng1x01	mass casualties			
tng1x01	kidnapping	Groppler Zorn		
tng1x01	imzadi			
tng1x01	telepathy	Troi and Riker		
tng1x01	Pop Goes the Weasel			song
tng1x01	violet beam of light			light effect
tng1x01	saucer separation		15:55	space maneuver
tng1x01	manual docking		42:36	space maneuver
tng1x01	full stop		5:23	space maneuver
tng1x01	maximum acceleration		10:27	space maneuver
tng1x01	New United Nations			
tng1x01	Shakespeare			historical character
tng1x01	Pinocchio			fictional character
tng1x01	holography			
tng1x03	red alert	2x	1:50, 39:05	
tng1x03	rendezvous mission			
tng1x03	suicide			
tng1x03	stargazing	Geordi		
tng1x03	prank			act of mischief
tng1x03	polywater intoxication			disease
tng1x03	seduction	Tasha at Data		
tng1x03	attempted seduction	Beverly at Picard		
tng1x03	hanky-panky	Tasha&crewman		
tng1x03	supernova			what's out there
tng1x03	collapsing star			
tng1x03	speed puzzling	Data		feat of speed
tng1x03	ship explosion	SS Tsiolkovsky		
tng1x03	mass casualties			
tng1x03	full decontamination procedure			procedure
tng1x03	confinement to sickbay	Geordi		
tng1x03	manhunt	Geordi		
tng1x03	kiss	Tasha and crewman	19:55-19:59	
tng1x03	red super giant star			star
tng1x03	white dwarf			star
tng1x03	Geordi being creepy			
tng1x03	Captain Kirk			fictional character
tng1x03	boy genius			
tng1x03	ship-wide search	Geordi		
tng1x03	rape gang		mentioned	
tng1x03	hypospray	Beverly to Geordi, Beverly to Geordi, Beverly to Geordi, Beverly to Picard, Beverly to self, Picard to Data, Picard to Riker, Beverly to crewman, Picard to Wesley	13:45, 27:40, 40:40, 41:00, 41:03, 41:35, 41:37, 42:35, 43:15	
tng1x03	odd behavior			
tng1x04	red alert	1x	10:29	
tng1x04	Sung dynasty horse figurine			artifact, 13th century, gift
tng1x04	aikido			martial art
tng1x04	Anchilles fever			disease, plague
tng1x04	banquet			
tng1x04	death threat	Yareena to Tasha		
tng1x04	display of strength	torpedo detonation		
tng1x04	counting coup			
tng1x04	axe juggler			character
tng1x04	revival from clinical death			
tng1x04	round of applause			
tng1x04	kick up	holodeck combatant		feat of agility
tng1x04	holography			
tng1x04	physical altercation time		1:20-1:25, 8:30-9:37, 38:00-41:05	
tng1x05	red alert	1x	2:03	
tng1x05	American stereotyping	Uncle Sam		
tng1x05	speed reading	Data		android behavior, feat of speed
tng1x05	empire			
tng1x05	upside down materialization			transporter complication
tng1x05	challenge			
tng1x05	guardian			character
tng1x05	Chinese finger trap			toy
tng1x05	Sun Tzu			historical character
tng1x05	stargazing	Geordi, Picard		
tng1x05	sensor probe			
tng1x05	supernova		mentioned	
tng1x05	thunder and lightening storm			weather phenomena
tng1x05	energy whip			novel technology
tng1x05	lift by neck	Data		feat of strength
tng1x05	know your self and know your enemy			words of wisdom
tng1x05	overpowered			
tng1x05	surprise warp			space maneuver
tng1x05	Uncle Sam			fictional character
tng1x05	senior staff meeting	Picard, Worf, Tasha, Troi, Geordi, Riker	12:50-14:30	
tng1x05	physical altercation time		31:10-33:53	
tng1x06	red alert	2x	26:24, 39:06	
tng1x06	big phony	Kosinski		character
tng1x06	boy genius	Wesley		character
tng1x06	superwarp speed			
tng1x06	birth of a star			
tng1x06	Mozart piece			music
tng1x06	string quartet			music
tng1x06	ballet			the arts
tng1x06	illusion			
tng1x06	M-33 galaxy			astronomical feature
tng1x06	Klingon targ			pet
tng1x06	cat			pet
tng1x06	rape gang			gang
tng1x06	unexplained events			
tng1x06	Mozart			historical character
tng1x06	protostar			star
tng1x06	hallucination			
tng1x06	retroactive course		39:28	space maneuver
tng1x06	all stop		11:57, 19:55	space maneuver
tng1x06	hypospray	Beverly to The Traveler x2	30:10, 34:05	
tng1x07	red alert	1x	38:35	
tng1x07	security alert	1x	20:02	alert
tng1x07	shock by energy discharge			medical emergency
tng1x07	odd behavior	Beverly, Picard		
tng1x07	unexplained events			
tng1x07	Sherlock Holmes			fictional character
tng1x07	hypnosis			
tng1x07	possession			
tng1x07	blue bolts of light			light effect
tng1x07	peace conference			
tng1x07	weapon confiscation			
tng1x07	death investigation			
tng1x07	delegate			character
tng1x07	mutiny			
tng1x07	stargazing	Picard		
tng1x07	relieval of duty	Picard		
tng1x07	murder	Selay delegate		
tng1x07	Chang's dilithium crystal theory			theory
tng1x07	field of blue lightning			light effect
tng1x07	mind merge			
tng1x07	warp theory			
tng1x07	Sherlock Holmes impersonation	Data		humorous situation
tng1x07	retroactive course		29:00	space maneuver
tng1x07	delegation			
tng1x07	hypospray	Beverly at Worf		
tng1x07	physical altercation time		6:05-6:15, 29:00-30:00, 33:40-33:45	
tng1x07	senior staff meeting	Picard, Riker, Mr. Singh, Data	13:30-14:35	
tng1x07	ready room chat	Picard, Beverly	34:35-35:08	
tng1x08	red alert	2x	10:10, 30:00	
tng1x08	intruder alert	1x	11:54	
tng1x08	boobs			
tng1x08	babe			
tng1x08	hunk			
tng1x08	white orb of light			light effect
tng1x08	shore leave			
tng1x08	Prime Directive			
tng1x08	impending execution			
tng1x08	first contact			
tng1x08	transport mission			
tng1x08	catch			game
tng1x08	Picardologue	best Picardologue ever!		
tng1x08	walking hand stand	Edo teen		feat of agility
tng1x08	cart wheel	Wesley		feat of agility
tng1x08	emotional outburst	Beverly		
tng1x08	death sentence			
tng1x08	landing party	Riker, Tasha, Worf, Troi, Wesley	4:30-43:20	
tng1x08	physical altercation time		21:50-22:10	
tng1x09	intruder alert	1x	6:34	
tng1x09	the common cold		mentioned	disease
tng1x09	dressing down			
tng1x09	flag of truce			
tng1x09	confession			
tng1x09	derelict ship	Stargazer		
tng1x09	mind control			
tng1x09	psionic attack			
tng1x09	log review			
tng1x09	hallucination			
tng1x09	Battle of Maxia		mentioned	
tng1x09	gift			
tng1x09	structural analysis			
tng1x09	brain scan graph			
tng1x09	boy genius	Wesley		
tng1x09	delusion			
tng1x09	explosion			
tng1x09	The Picard Maneuver			space maneuver
tng1x09	senior staff meeting	Picard, Beverly, Troi, Riker, Tasha, Data	13:30-15:27	
tng1x10	red alert	1x	0:56	
tng1x10	distress call			
tng1x10	mass casualties			
tng1x10	orb of white light			light effect
tng1x10	admiral		impersonated	
tng1x10	growl	Worf		vocalization
tng1x10	field marshal	Q		character
tng1x10	drinks together	Riker and Q		
tng1x10	wager			
tng1x10	stuck like an earth insect in amber			metaphor
tng1x10	death by disintegration			
tng1x10	bemused laugher	Riker at Q		vocalization
tng1x10	insult	Q of-course		
tng1x10	trumpet			instrument
tng1x10	marching music			
tng1x10	lifted rock	Data		feat of strength
tng1x10	monk	Q impersonated		character
tng1x10	Shakespeare			historical character
tng1x10	Hamlet			literary reference
tng1x10	protege	Riker		character
tng1x10	explosion			
tng1x10	shoot out			
tng1x10	suspension of time			
tng1x10	maniacal laughter	Riker		vocalization
tng1x10	challenge			
tng1x10	time freeze			
tng1x10	David Hartley	Nothing reveals humanity so well as the games it plays?		historical character
tng1x10	full stop		1:11	space maneuver
tng1x10	physical altercation time		20:13-22:30, 27:15-28-15, 41:35-41:45	
tng1x11	harp music			
tng1x11	impending marriage			
tng1x11	eccentric	Lwaxana		character
tng1x11	valet	Mr. Homn		character
tng1x11	vow			
tng1x11	Terellian plague			disease, viral infection, pandemic
tng1x11	apocalypse			
tng1x11	banquette			
tng1x11	Betazoid thanksgiving ritual			ritual
tng1x11	sedation			
tng1x11	sneak attack			
tng1x11	hypospray attack	Wyatt to transporter guy	39:10	
tng1x11	arranged marriage		attempted	
tng1x11	impending wedding			
tng1x11	Betazoid marriage ceremony			social function
tng1x11	chameleon rose			flower
tng1x11	briefing			
tng1x11	a toast to the young couple and their families	Picard		formal toast
tng1x11	extra-infectious virus			virus
tng1x11	emotional outburst	Troi		
tng1x11	awkward moment	Wyatt enters holodeck		
tng1x11	kiss	Troi and Wyatt	30:55-31:10	
tng1x11	plague ship			
tng1x11	stargazing	Steven Miller		
tng1x11	imzadi			
tng1x11	tractor beam			
tng1x11	space legend			
tng1x12	Dixon Hill			fictional character, 20th century novel
tng1x12	speed reading	Data		feat of speed
tng1x12	Sherlock Holmes			fictional character, 19th century novel
tng1x12	murder			
tng1x12	police officer			character
tng1x12	detective			character
tng1x12	babe	in the holodeck, in red		character
tng1x12	interrogation			
tng1x12	nanpa	officer at Beverly		
tng1x12	crybaby			character
tng1x12	gangster	Redblock		character
tng1x12	boy genius			
tng1x12	emotional outburst	Redblock		
tng1x12	farewell			
tng1x12	long-range probe			probe
tng1x12	holodeck malfunction			
tng1x12	sergeant			character
tng1x12	diplomatic mission			
tng1x12	mission briefing			
tng1x12	Hitler			historical character
tng1x12	Joe DiMaggio			historical character
tng1x12	Franklin Rosevelt			historical character
tng1x12	Tommy Dorsey			historical character
tng1x12	slap across the face	Mr. Leech to Picard		
tng1x12	bent gun barrel	Data		feat of strength
